,left_voltage,right_voltage,left_velo,right_velo,dt
586,-10262,-10423,-376.799988,-481.799988,19999
587,-10342,-10453,-403.600006,-479.0,19999
588,-10367,-10490,-411.399994,-469.600006,19999
589,-10435,-10533,-422.399994,-477.600006,19999
590,-10404,-10521,-393.200012,-492.600006,20000
591,-10466,-10589,-441.799988,-488.200012,20004
592,-6376,-11082,-320.799988,-497.600006,20000
593,-3659,-11266,-234.399994,-506.200012,19994
594,-3098,-11254,-226.399994,-502.200012,20003
595,-561,-11186,-170.600006,-506.0,20004
596,3129,-9098,-27.6,-438.0,19994
597,7072,-9178,46.599998,-458.799988,19994
598,5612,-10478,46.599998,-517.200012,20000
599,5821,-10521,46.599998,-490.0,19999
600,5803,-10466,63.200001,-468.0,19999
601,4571,-10379,57.200001,-465.0,19998
602,5039,-10379,57.200001,-448.799988,20009
603,4866,-8384,16.6,-398.799988,19990
604,6930,-7558,76.199997,-381.200012,20005
605,1263,-6111,23.799999,-356.600006,20002
606,-3123,-419,-84.0,-173.399994,19998
607,-7201,5384,-299.799988,123.400002,19999
608,-7915,2593,-192.0,28.6,19990
609,-8827,4275,-234.800003,-57.400002,19999
610,-8895,5994,-256.799988,-14.6,20131
611,-9104,5612,-221.600006,-14.6,19867
612,-8649,5723,-222.800003,-8.4,19999
613,-7872,6314,-160.600006,41.0,20000
614,-7552,7848,-143.800003,184.600006,19998
615,-7842,7891,-155.0,170.800003,20129
616,-7879,8082,-156.600006,196.800003,19869
617,-8069,8704,-178.399994,230.0,20000
618,-8439,8445,-222.800003,214.800003,19999
619,-8704,8698,-223.0,233.0,19999
620,-8636,8907,-227.199997,255.600006,20000
621,-8993,9117,-261.799988,280.799988,19999
622,-8987,9240,-255.0,285.600006,19999
623,-9215,9357,-267.600006,293.200012,19999
624,-9412,9412,-311.600006,300.0,19999
625,-9443,9492,-289.600006,328.600006,19999
626,-9511,9573,-297.600006,340.600006,20000
627,-9554,9566,-322.0,314.799988,19998
628,-9634,9671,-337.799988,348.600006,19999
629,-9696,9763,-347.600006,352.799988,19999
630,-9751,9763,-328.600006,339.200012,19999
631,-9813,9807,-377.0,344.399994,19999
632,-9850,9874,-346.600006,375.600006,19999
633,-9930,9936,-388.600006,375.200012,20000
634,-9991,9979,-381.0,370.399994,19999
635,-10047,10016,-420.0,383.799988,19998
636,-10084,10090,-393.600006,407.200012,20000
637,-10158,10115,-401.799988,396.399994,19998
638,-10096,10053,-407.600006,373.799988,19999
639,-10207,10164,-414.799988,402.399994,20000
640,-10225,10201,-432.0,394.399994,19998
641,-10262,10182,-443.600006,397.399994,20000
642,-10256,10232,-418.799988,415.399994,19999
643,-10287,10262,-422.799988,417.0,20000
644,-10336,10287,-451.0,420.0,19999
645,-10262,10275,-408.799988,401.799988,19999
646,-10324,10244,-454.200012,405.0,19999
647,-10306,10250,-443.399994,398.600006,19999
648,-10299,10207,-435.600006,391.399994,19999
649,-10318,10281,-459.399994,412.200012,19999
650,-10306,10232,-433.600006,394.600006,19999
651,-10361,10299,-443.399994,415.200012,20000
652,-10379,10330,-475.799988,414.600006,20000
653,-10330,10244,-433.600006,384.600006,19999
654,-10373,10293,-466.600006,407.600006,19999
655,-10423,10336,-468.399994,407.399994,19999
656,-10410,10312,-455.399994,409.200012,20130
657,-10447,10373,-480.0,427.600006,19868
658,-10527,10466,-477.799988,434.600006,19999
659,-10490,10429,-479.0,421.799988,20009
660,-7324,5593,-387.0,275.399994,19996
661,-4897,3677,-322.399994,223.0,19990
662,-4367,2723,-308.0,188.399994,20011
663,-4281,-788,-267.799988,129.199997,19990
664,-6456,-5458,-346.399994,-43.599998,20008
665,-10047,-2137,-518.0,-0.0,19990
666,-10638,-4355,-547.799988,20.799999,19999
667,-9702,-7959,-366.600006,-51.400002,19999
668,-9609,-4854,-316.200012,-26.0,19999
669,-9640,-6092,-329.399994,-24.200001,20000
670,-9622,-6486,-348.0,-26.0,19998
671,-9548,-8013,-339.600006,-197.800003,19999
672,-9603,-8347,-364.799988,-193.600006,19999
673,-9677,-8747,-368.200012,-237.399994,19999
674,-9696,-9283,-372.600006,-276.200012,20000
675,-9714,-9480,-375.399994,-278.799988,20004
676,-4115,-10096,-210.800003,-339.799988,20000
677,-1306,-10324,-86.400002,-329.0,19994
678,-1762,-10410,-167.600006,-353.0,19999
679,-3203,-10577,-244.800003,-363.200012,19999
680,-3179,-10687,-237.600006,-396.0,19998
681,-2951,-10743,-218.800003,-403.799988,19999
682,-2858,-10811,-216.600006,-430.0,19999
683,-2846,-10891,-218.800003,-425.200012,19999
684,-2760,-10971,-213.199997,-432.200012,19999
685,-2519,-10965,-189.199997,-445.200012,19999
686,-2261,-11008,-174.399994,-454.799988,19999
687,-1971,-11026,-154.199997,-456.399994,20000
688,-1583,-11076,-124.599998,-469.600006,19999
689,-1269,-11131,-107.400002,-487.200012,19999
690,-1189,-11119,-103.599998,-470.399994,19999
691,-1127,-11137,-105.599998,-465.600006,20000
692,-1121,-11100,-106.800003,-475.600006,20004
693,-1023,-11094,-82.0,-457.399994,19993
694,-936,-11131,-66.400002,-470.399994,20008
695,-4829,-8513,-202.800003,-404.600006,19995
696,-9314,-7897,-438.799988,-421.799988,19994
697,-9961,-10034,-235.800003,-526.0,20000
698,-9542,-10084,-233.800003,-473.600006,19999
699,-8747,-10096,-215.399994,-447.399994,20003
700,-8667,-8088,-237.600006,-384.0,19999
701,-9123,-5661,-251.0,-318.399994,19995
702,-9936,-4263,-287.799988,-280.200012,20137
703,-9634,-3745,-305.600006,-254.0,19861
704,-10336,-3413,-352.200012,-248.800003,20000
705,-10435,-3308,-330.799988,-248.399994,20000
706,-10490,-4398,-354.200012,-337.799988,19999
707,-10626,-5014,-377.399994,-340.200012,20000
708,-10620,-4854,-377.600006,-347.0,19999
709,-10724,-4146,-386.600006,-274.0,20000
710,-10798,-3246,-424.399994,-219.600006,19999
711,-10835,-2760,-420.399994,-194.600006,19999
712,-10835,-2433,-429.399994,-182.600006,19999
713,-10829,-2236,-404.799988,-172.199997,19999
714,-10885,-2415,-438.200012,-186.399994,19999
715,-10817,-2624,-394.200012,-203.399994,19999
716,-10891,-2790,-442.200012,-210.199997,19999
717,-10958,-2704,-446.799988,-200.199997,19999
718,-10878,-2476,-410.200012,-176.800003,19999
719,-11014,-2230,-468.399994,-165.800003,19999
720,-10977,-2027,-442.799988,-156.199997,19999
721,-11008,-1842,-442.0,-146.399994,20004
722,-10983,-1448,-442.200012,-122.199997,20004
723,-4423,-5341,-270.200012,-220.199997,19990
724,-1614,-9917,-134.199997,-488.799988,20003
725,-1639,-11020,-145.800003,-456.399994,19995
726,-2840,-10201,-227.600006,-214.800003,19999
727,-3382,-8297,-258.600006,-187.800003,19998
728,-3696,-9548,-271.799988,-310.0,20000
729,-3573,-10349,-256.0,-341.600006,19999
730,-3302,-10423,-244.600006,-331.399994,19999
731,-3000,-10558,-217.0,-372.799988,19999
732,-2692,-10632,-198.0,-381.200012,19999
733,-2433,-10687,-182.800003,-377.600006,19999
734,-2020,-10792,-153.800003,-413.200012,19999
735,-1331,-10823,-109.0,-408.200012,19999
736,-986,-10878,-87.800003,-437.0,20000
737,-813,-10866,-75.400002,-424.200012,19998
738,-739,-10983,-66.199997,-427.0,20000
739,-1029,-10995,-105.199997,-446.600006,19999
740,-1417,-11014,-129.399994,-428.0,19998
741,-1300,-11045,-112.0,-438.600006,19999
742,-979,-11106,-94.599998,-460.200012,19999
743,-788,-11149,-68.800003,-469.600006,20121
744,-721,-11156,-50.799999,-468.399994,19877
745,-536,-11119,-41.400002,-477.600006,19999
746,-363,-11180,-29.200001,-482.0,20000
747,-240,-11156,-20.0,-466.600006,19999
748,-49,-11143,-20.0,-474.799988,20119
749,-12,-11174,-20.0,-478.799988,19879
750,-12,-11131,-19.6,-464.0,19999
751,-6,-11131,-19.6,-464.600006,19999
752,0,-11106,-16.0,-466.399994,19999
753,-6,-11100,-24.799999,-451.799988,19999
754,-6,-11131,-24.799999,-464.200012,19999
755,0,-11125,0.0,-461.200012,19999
756,0,-11143,0.0,-455.799988,19999
757,-6,-11168,0.0,-463.200012,19999
758,0,-11143,0.0,-475.600006,19999
759,-6,-11137,0.0,-457.799988,19999
760,-6,-11100,0.0,-458.200012,20004
761,-3647,-10786,-23.799999,-463.200012,19994
762,-8772,-10306,-357.200012,-456.200012,19999
763,-9375,-9954,-185.600006,-436.0,20000
764,-8248,-10127,-177.399994,-470.399994,19999
765,-7127,-10090,-162.800003,-453.799988,19999
766,-9043,-9942,-236.600006,-427.200012,20000
767,-8753,-9954,-204.600006,-430.799988,20003
768,-8913,-3166,-232.399994,-216.800003,19994
769,-9677,-893,-263.200012,-87.0,20005
770,-9911,-1041,-315.600006,-105.199997,19993
771,-10188,-2686,-333.600006,-239.800003,19999
772,-10213,-4860,-313.799988,-385.0,19999
773,-10287,-5390,-345.399994,-371.799988,19999
774,-10435,-4823,-328.200012,-313.200012,20000
775,-10490,-3493,-372.600006,-231.199997,19998
776,-10583,-2686,-358.0,-189.600006,19999
777,-10657,-2008,-382.600006,-142.199997,20000
778,-10700,-1312,-394.399994,-104.599998,19999
779,-10724,-912,-406.799988,-84.599998,20005
780,-10755,-1411,-388.799988,-77.0,19999
781,-10447,-6628,-428.399994,-257.0,19993
782,-10238,-9751,-385.200012,-478.0,20000
783,-10404,-10373,-419.399994,-451.600006,19998
784,-9887,-9696,-387.600006,-235.399994,20000
785,-9733,-9191,-422.0,-234.600006,19999
786,-9794,-9536,-382.399994,-290.0,19999
787,-9837,-9646,-390.0,-299.799988,20000
788,-9887,-9763,-398.600006,-325.799988,19998
789,-9998,-9905,-389.200012,-363.600006,20129
790,-10102,-10041,-425.600006,-373.600006,19869
791,-10238,-10115,-421.200012,-382.600006,19999
792,-10238,-10225,-415.600006,-416.399994,19999
793,-10262,-10225,-419.799988,-406.0,19999
794,-10281,-10262,-436.399994,-418.600006,20135
795,-10287,-10312,-408.799988,-439.0,19864
796,-10373,-10373,-432.399994,-418.399994,20003
797,-8032,-10761,-349.799988,-459.799988,19999
798,-6031,-11045,-353.399994,-473.799988,19995
799,-4608,-11125,-305.600006,-481.600006,19999
800,-4103,-11156,-274.399994,-478.799988,20000
801,-3764,-11149,-265.600006,-469.799988,19998
802,-3487,-11168,-258.399994,-487.799988,20005
803,-3345,-11217,-262.600006,-487.0,19994
804,-2920,-11186,-248.0,-473.600006,20003
805,-3825,-11168,-250.399994,-500.600006,19995
806,-9228,-10644,-460.799988,-447.799988,19998
807,-10737,-10841,-536.0,-497.0,19999
808,-10238,-10466,-305.200012,-497.0,19999
809,-9831,-10127,-292.0,-469.200012,20000
810,-10096,-10336,-329.200012,-481.200012,20005
811,-10441,-7996,-371.600006,-438.799988,19999
812,-10540,-5624,-350.600006,-328.200012,19994
813,-10601,-4608,-384.799988,-316.799988,19999
814,-10700,-4183,-382.200012,-283.200012,19999
815,-10786,-3856,-430.600006,-272.200012,19999
816,-10811,-3868,-393.600006,-281.0,19999
817,-10885,-4380,-449.799988,-321.600006,19999
818,-10952,-5070,-430.600006,-364.600006,19999
819,-10965,-5162,-446.799988,-359.200012,19999
820,-10977,-4909,-458.600006,-333.399994,20004
821,-11008,-4792,-443.399994,-302.799988,19994
822,-10496,-9172,-451.200012,-462.0,19999
823,-10601,-10503,-435.399994,-497.600006,20000
824,-10460,-10342,-458.600006,-393.200012,20000
825,-10078,-9899,-428.799988,-295.799988,19999
826,-10182,-9991,-459.200012,-360.799988,19999
827,-10318,-10182,-461.399994,-383.399994,19999
828,-10349,-10299,-441.799988,-420.200012,20000
829,-10379,-10287,-468.399994,-396.799988,19998
830,-10355,-10318,-438.200012,-412.0,20005
831,-7798,-10595,-403.200012,-431.0,19999
832,-6813,-10848,-409.200012,-462.600006,19994
833,-5809,-11082,-385.799988,-478.600006,19999
834,-4959,-11143,-321.600006,-483.799988,19999
835,-4133,-11217,-279.200012,-488.200012,20136
836,-813,-11186,-173.800003,-498.799988,19867
837,1910,-11119,-55.400002,-502.0,19999
838,3234,-10872,-44.599998,-492.399994,19994
839,3831,-10823,-42.599998,-478.399994,20004
840,3320,-10761,-42.599998,-475.399994,21034
841,4337,-10700,-34.599998,-475.0,19996
842,4367,-10669,-41.200001,-458.399994,19999
843,4429,-10607,-41.200001,-461.0,20000
844,4540,-10663,52.799999,-462.399994,20003
845,5144,-10687,101.400002,-442.600006,19994
846,5254,-10663,113.0,-441.799988,20004
847,6339,-10533,144.0,-451.799988,19994
848,7583,-10373,201.0,-467.799988,19999
849,7706,-10306,192.0,-445.799988,20006
850,3776,-7299,131.199997,-367.399994,20001
851,1546,-1275,46.200001,-181.800003,19999
852,1472,1066,68.599998,-70.800003,19997
853,992,-850,83.0,-78.199997,19989
854,979,-2889,93.199997,-262.799988,19999
855,1066,-4022,102.599998,-296.0,20011
856,-2532,-3727,25.4,-246.399994,20000
857,-6505,-6129,-92.400002,-289.0,19999
858,-2852,-8833,-93.0,-360.200012,19990
859,-6080,-8630,-63.0,-230.0,20003
860,-7127,-3215,-133.399994,-117.0,20000
861,-7373,-1694,-132.600006,-16.0,19999
862,-7644,-561,-136.0,-10.2,19998
863,-8883,-37,-221.600006,-10.2,19994
864,-8827,-6,-221.800003,-10.2,20000
865,-9234,-240,-251.800003,-22.799999,19998
866,-9412,-788,-255.600006,-65.199997,20000
867,-9554,-1343,-259.0,-121.599998,20004
868,-9628,-659,-295.399994,-92.0,19994
869,-10059,-487,-327.200012,-48.200001,20004
870,-10004,-844,-302.799988,-34.200001,19993
871,-10318,-899,-340.600006,-38.0,20006
872,-10355,-1066,-307.399994,-49.799999,19997
873,-10330,-2821,-358.0,-110.800003,19995
874,-10441,-3228,-341.600006,-159.199997,20005
875,-10398,-5014,-372.200012,-223.600006,19999
876,-10232,-6412,-377.0,-239.399994,20002
877,-10262,-6449,-381.799988,-184.399994,19997
878,-10287,-3363,-385.600006,-85.0,19993
879,-9880,-5519,-348.799988,-129.199997,20000
880,-9720,-9061,-377.0,-321.799988,19997
881,-9591,-9258,-363.799988,-210.199997,19999
882,-9720,-8679,-379.600006,-246.0,19999
883,-9807,-9579,-380.600006,-305.399994,19999
884,-9899,-9702,-375.0,-314.399994,20001
885,-9942,-9825,-396.0,-345.0,20007
886,-7712,-6708,-348.399994,-265.0,19999
887,-7478,-7078,-360.799988,-322.600006,20000
888,-6554,-6289,-353.200012,-318.600006,19988
889,-6135,-6068,-344.0,-317.799988,20009
890,-5926,-5833,-340.0,-326.600006,19998
891,-5833,-5803,-324.799988,-309.0,19991
892,-5877,-5821,-343.399994,-321.200012,20000
893,-5883,-5840,-328.600006,-327.399994,19998
894,-5889,-5778,-328.0,-328.799988,20000
895,-5901,-5790,-329.399994,-330.399994,20000
896,-5889,-5778,-319.0,-334.399994,19999
897,-5815,-5747,-290.399994,-311.399994,19997
898,-5753,-5766,-257.799988,-299.399994,19999
899,-5686,-5710,-248.199997,-278.399994,19999
900,-5741,-5667,-239.800003,-247.800003,19999
901,-5723,-5729,-229.399994,-245.600006,19999
902,-5753,-5760,-247.0,-258.200012,20009
903,-5907,-5944,-238.199997,-268.799988,19989
904,-6000,-5950,-237.600006,-252.800003,20009
905,-5026,-6831,-206.600006,-290.799988,19999
906,-2476,-8673,-140.199997,-310.799988,19999
907,-499,-5957,-90.0,-242.399994,19995
908,2328,-6905,-19.0,-232.800003,19994
909,3887,-9961,48.0,-416.799988,20005
910,4392,-10090,48.0,-347.600006,19998
911,3788,-9979,48.0,-303.0,19994
912,4755,-9961,40.400002,-349.600006,20001
913,4823,-10016,40.400002,-350.600006,19997
914,4848,-10047,23.4,-356.399994,19999
915,4940,-10213,55.200001,-363.200012,20000
916,4916,-10250,76.0,-362.200012,19999
917,4903,-10269,81.400002,-372.0,20000
918,4916,-10324,94.599998,-365.399994,19997
919,4891,-10386,93.599998,-388.600006,20000
920,4909,-10386,104.800003,-383.399994,19999
921,4928,-10453,106.599998,-427.600006,20004
922,4854,-10503,112.800003,-397.0,20001
923,4571,-10589,119.400002,-403.200012,19992
924,4491,-10601,121.599998,-419.600006,20008
925,524,-8538,119.599998,-348.600006,19999
926,-5045,-7897,-179.0,-361.200012,19999
927,-6825,-7663,-157.0,-359.0,20000
928,-4860,-8063,-106.400002,-402.600006,19989
929,-6887,-7669,-28.6,-366.0,19999
930,-7638,-7866,-121.599998,-350.399994,20009
931,-5371,-6610,-81.800003,-297.799988,19998
932,-3795,-3641,-79.800003,-195.800003,19995
933,-6659,1361,-253.199997,-98.599998,19994
934,-9486,3493,-226.0,105.400002,20004
935,-9024,3573,-240.199997,73.599998,19995
936,-9135,3622,-229.800003,61.400002,20004
937,-9172,3665,-236.600006,61.400002,19993
938,-9006,3696,-237.0,55.599998,20000
939,-9363,3708,-255.199997,35.0,20003
940,-9437,3677,-267.0,12.0,19994
941,-9135,3653,-255.800003,71.800003,20005
942,-9431,3758,-275.600006,112.0,19998
943,-9449,3733,-268.200012,116.0,19995
944,-10041,3690,-305.799988,103.800003,19999
945,-10084,3684,-303.799988,90.400002,19999
946,-9628,3702,-304.200012,85.0,19999
947,-10195,3684,-318.200012,97.199997,20003
948,-10299,-209,-335.799988,96.0,19996
949,-10330,-2661,-341.600006,-120.400002,20009
950,-4090,-5864,-175.399994,-228.0,19989
951,-4792,-7626,-206.199997,-223.199997,19999
952,-7749,-7743,-403.200012,-79.599998,19999
953,-8371,-7207,-423.0,-86.400002,19999
954,-8119,-7269,-276.200012,-115.800003,19999
955,-8217,-7977,-271.399994,-175.199997,19999
956,-8242,-8039,-284.399994,-192.199997,19999
957,-8242,-8069,-290.399994,-207.399994,20008
958,-4774,-7022,-204.800003,-213.800003,19992
959,-2926,-9437,-160.600006,-285.200012,20003
960,-918,-10299,-110.199997,-370.399994,19998
961,2495,-10262,-26.799999,-314.200012,19995
962,3160,-10207,-26.799999,-345.799988,19998
963,3209,-10299,-16.6,-358.0,20001
964,3240,-10398,0.0,-367.200012,19997
965,3252,-10460,0.0,-385.600006,20004
966,2445,-10626,35.599998,-388.399994,20000
967,142,-10731,0.0,-413.799988,20003
968,-3758,-7983,-144.800003,-316.600006,19989
969,-7891,-8698,-325.399994,-354.200012,20009
970,-4762,-9061,-160.800003,-402.200012,19999
971,-7589,-9043,-198.600006,-410.399994,19990
972,-7072,-8858,-62.599998,-381.600006,20009
973,-4848,-9573,-156.199997,-383.200012,19989
974,-7047,-8920,-101.800003,-354.600006,19999
975,-8895,-9080,-209.399994,-372.200012,19999
976,-8173,-9332,-186.399994,-390.200012,20009
977,-5193,-7620,-140.600006,-329.200012,19989
978,-7047,-9548,-238.199997,-409.200012,19999
979,-8082,-10219,-248.0,-418.200012,20009
980,-6517,-7731,-215.600006,-310.799988,19994
981,-5365,-9893,-205.0,-397.399994,20000
982,-5285,-10731,-257.0,-443.799988,19998
983,-6246,-10632,-276.799988,-400.200012,19994
984,-6690,-10509,-292.799988,-390.600006,20009
985,-7835,-8093,-304.799988,-375.799988,19989
986,-9184,-9166,-327.600006,-422.799988,19999
987,-9505,-9529,-324.600006,-445.399994,20000
988,-9573,-9529,-333.399994,-439.200012,19999
989,-9591,-9560,-341.0,-426.799988,19999
990,-9671,-9597,-368.0,-420.399994,20008
991,-7607,-9160,-332.799988,-428.399994,19999
992,-8310,-9320,-381.399994,-427.399994,19999
993,-8384,-9579,-361.200012,-427.799988,19989
994,-10096,-10342,-447.399994,-474.600006,20010
995,-7842,-9037,-339.399994,-392.200012,19998
996,-7725,-8864,-383.399994,-405.0,19991
997,-10195,-10342,-425.600006,-465.799988,19999
998,-10410,-10503,-422.799988,-459.799988,19998
999,-10330,-10423,-413.200012,-457.200012,20000
1000,-10410,-10447,-422.799988,-466.399994,19999
1001,-10441,-10490,-429.799988,-466.600006,19999
1002,-10416,-10490,-406.399994,-466.600006,20000
1003,-10496,-10527,-454.200012,-476.799988,19998
1004,-10509,-10540,-432.0,-466.600006,20137
1005,-10595,-10632,-450.399994,-478.600006,19867
1006,-9455,-10872,-442.399994,-494.600006,19998
1007,-7170,-11131,-395.0,-503.600006,20000
1008,-5150,-11230,-330.200012,-491.799988,19994
1009,-4552,-11248,-313.399994,-491.600006,20964
1010,-4238,-11273,-306.0,-524.400024,19998
1011,-4497,-11316,-337.399994,-526.799988,19999
1012,-4866,-11285,-335.0,-493.0,19999
1013,-4811,-11279,-354.799988,-512.400024,19999
1014,-4657,-11279,-327.799988,-518.0,19999
1015,-4454,-11322,-326.799988,-527.0,19999
1016,-4207,-11365,-294.200012,-501.600006,19999
1017,-3998,-11384,-276.799988,-517.0,19999
1018,-3745,-11451,-274.799988,-544.0,19999
1019,-3511,-11377,-257.0,-531.799988,19999
1020,-3326,-11328,-243.600006,-513.799988,19999
1021,-3209,-11402,-235.199997,-506.799988,19998
1022,-3061,-11408,-226.399994,-524.400024,19999
1023,-2938,-11377,-227.0,-516.200012,20000
1024,-2778,-11316,-206.0,-510.200012,19999
1025,-2544,-11316,-200.199997,-508.600006,20002
1026,-2279,-11279,-178.800003,-499.799988,19997
1027,-2101,-11303,-165.800003,-513.200012,19999
1028,-1910,-11303,-151.399994,-498.799988,19998
1029,-1793,-11279,-143.399994,-492.600006,20003
1030,-1250,-11273,-114.599998,-488.0,19999
1031,-3653,-11008,-111.800003,-481.799988,19994
1032,-8587,-10595,-396.600006,-463.600006,19999
1033,-10232,-10521,-343.0,-466.200012,19999
1034,-9905,-10213,-290.399994,-470.799988,20000
1035,-9819,-10090,-286.200012,-470.200012,19999
